Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales
US-2016-163685,2016-06-01,2016-06-05,Standard Class,Katrina Edelman,Corporate,San Antonio,Texas,78207,Central,Office Supplies,Binders,Avery Poly Binder Pockets,5.728
US-2016-163685,2016-06-01,2016-06-05,Standard Class,Katrina Edelman,Corporate,San Antonio,Texas,78207,Central,Office Supplies,Paper,Xerox 1928,42.24
CA-2015-135090,2015-11-22,2015-11-26,Standard Class,Susan Pistek,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 1895,53.82
CA-2016-132374,2016-02-22,2016-02-24,Second Class,Penelope Sewall,Home Office,Sterling Heights,Michigan,48310,Central,Office Supplies,Art,Newell 34,79.36
CA-2017-167556,2017-03-29,2017-04-02,Standard Class,Janet Martin,Consumer,New York City,New York,10009,East,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",13.48
CA-2017-167556,2017-03-29,2017-04-02,Standard Class,Janet Martin,Consumer,New York City,New York,10009,East,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8
CA-2017-167556,2017-03-29,2017-04-02,Standard Class,Janet Martin,Consumer,New York City,New York,10009,East,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",414.0
CA-2017-167556,2017-03-29,2017-04-02,Standard Class,Janet Martin,Consumer,New York City,New York,10009,East,Office Supplies,Binders,GBC Plastic Binding Combs,41.328
US-2017-116400,2017-10-22,2017-10-24,First Class,Eric Barreto,Consumer,Richmond,Virginia,23223,South,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92
CA-2018-101308,2018-10-02,2018-10-07,Standard Class,Frank Gastineau,Home Office,Seattle,Washington,98105,West,Office Supplies,Fasteners,Staples,8.94
CA-2018-101308,2018-10-02,2018-10-07,Standard Class,Frank Gastineau,Home Office,Seattle,Washington,98105,West,Technology,Phones,i.Sound Portable Power - 8000 mAh,84.784
CA-2015-114517,2015-12-23,2015-12-27,Standard Class,Tiffany House,Corporate,New York City,New York,10024,East,Furniture,Tables,Hon 61000 Series Interactive Training Tables,53.316
CA-2015-114517,2015-12-23,2015-12-27,Standard Class,Tiffany House,Corporate,New York City,New York,10024,East,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,56.52
CA-2018-119564,2018-12-15,2018-12-20,Standard Class,Paul Lucas,Home Office,Seattle,Washington,98115,West,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",22.77
CA-2017-135265,2017-07-07,2017-07-09,Second Class,Christopher Conant,Consumer,Los Angeles,California,90045,West,Furniture,Chairs,"Global Leather Task Chair, Black",287.968
CA-2017-135265,2017-07-07,2017-07-09,Second Class,Christopher Conant,Consumer,Los Angeles,California,90045,West,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96
CA-2017-135265,2017-07-07,2017-07-09,Second Class,Christopher Conant,Consumer,Los Angeles,California,90045,West,Office Supplies,Paper,Xerox 1942,48.94
CA-2017-108735,2017-04-17,2017-04-21,Standard Class,Jessica Myrick,Consumer,Lakewood,California,90712,West,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",257.499
CA-2018-112333,2018-04-08,2018-04-14,Standard Class,Karen Ferguson,Home Office,Plainfield,New Jersey,7060,East,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,2591.56
CA-2018-112333,2018-04-08,2018-04-14,Standard Class,Karen Ferguson,Home Office,Plainfield,New Jersey,7060,East,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,41.95
US-2017-159415,2017-04-17,2017-04-22,Standard Class,Charles Sheldon,Corporate,Columbia,Tennessee,38401,South,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",79.12
CA-2015-122588,2015-11-25,2015-11-27,Second Class,Andy Reiter,Consumer,Woonsocket,Rhode Island,2895,East,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,52.96
CA-2015-137589,2015-11-03,2015-11-08,Standard Class,Maxwell Schwartz,Consumer,Lancaster,Pennsylvania,17602,East,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344
CA-2016-161998,2016-05-01,2016-05-05,Standard Class,David Bremer,Corporate,Tampa,Florida,33614,South,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552
CA-2016-161998,2016-05-01,2016-05-05,Standard Class,David Bremer,Corporate,Tampa,Florida,33614,South,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",41.376
CA-2016-161998,2016-05-01,2016-05-05,Standard Class,David Bremer,Corporate,Tampa,Florida,33614,South,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,172.704
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,53142,Central,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",512.94
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,53142,Central,Furniture,Chairs,Hon Mobius Operator's Chair,860.93
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,53142,Central,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,769.95
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,53142,Central,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,14.98
CA-2016-105627,2016-03-08,2016-03-12,Standard Class,Dana Kaydos,Consumer,Kenosha,Wisconsin,53142,Central,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,373.08
US-2016-149629,2016-07-17,2016-07-20,Second Class,Michael Paige,Corporate,Port Saint Lucie,Florida,34952,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",231.92
CA-2015-116834,2015-10-11,2015-10-16,Standard Class,Dean percer,Home Office,Seattle,Washington,98115,West,Furniture,Furnishings,DAX Cubicle Frames - 8x10,63.47
CA-2015-116834,2015-10-11,2015-10-16,Standard Class,Dean percer,Home Office,Seattle,Washington,98115,West,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,345.0
CA-2017-145730,2017-03-03,2017-03-08,Standard Class,Chris Cortes,Consumer,San Antonio,Texas,78207,Central,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896
CA-2017-145730,2017-03-03,2017-03-08,Standard Class,Chris Cortes,Consumer,San Antonio,Texas,78207,Central,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91
CA-2017-145730,2017-03-03,2017-03-08,Standard Class,Chris Cortes,Consumer,San Antonio,Texas,78207,Central,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",36.6
US-2016-168732,2016-12-10,2016-12-16,Standard Class,Khloe Miller,Consumer,Roswell,Georgia,30076,South,Office Supplies,Art,Staples in misc. colors,1.78
US-2016-168732,2016-12-10,2016-12-16,Standard Class,Khloe Miller,Consumer,Roswell,Georgia,30076,South,Office Supplies,Paper,Xerox 201,25.92
US-2016-168732,2016-12-10,2016-12-16,Standard Class,Khloe Miller,Consumer,Roswell,Georgia,30076,South,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",101.94
CA-2016-107468,2016-12-18,2016-12-22,Standard Class,Michael Kennedy,Corporate,Louisville,Colorado,80027,West,Office Supplies,Art,Newell 320,6.848
CA-2018-144463,2018-01-01,2018-01-05,Standard Class,Steven Cartwright,Consumer,Los Angeles,California,90036,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.43
CA-2018-100811,2018-11-21,2018-11-24,First Class,Cindy Chapman,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Paper,Xerox 1972,8.448
CA-2018-100811,2018-11-21,2018-11-24,First Class,Cindy Chapman,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,39.296
CA-2016-153612,2016-12-22,2016-12-27,Standard Class,Beth Thompson,Home Office,Superior,Wisconsin,54880,Central,Office Supplies,Art,Newell 336,17.12
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Labels,Avery 474,8.64
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,Xerox 1944,193.8
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,Xerox 1962,21.4
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Paper,Xerox 1890,97.88
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,30318,South,Technology,Accessories,Maxell LTO Ultrium - 800 GB,251.91
CA-2016-165624,2016-08-23,2016-08-28,Standard Class,Fred Harton,Consumer,Atlanta,Georgia,30318,South,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86
CA-2015-154963,2015-06-22,2015-06-27,Standard Class,Anna Andreadi,Consumer,Chester,Pennsylvania,19013,East,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",170.058
CA-2015-154963,2015-06-22,2015-06-27,Standard Class,Anna Andreadi,Consumer,Chester,Pennsylvania,19013,East,Technology,Phones,Panasonic Kx-TS550,82.782
CA-2015-154963,2015-06-22,2015-06-27,Standard Class,Anna Andreadi,Consumer,Chester,Pennsylvania,19013,East,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",853.93
CA-2018-130764,2018-10-27,2018-10-28,First Class,Jack O'Briant,Corporate,San Francisco,California,94110,West,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",556.665
CA-2018-130764,2018-10-27,2018-10-28,First Class,Jack O'Briant,Corporate,San Francisco,California,94110,West,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84
CA-2018-139311,2018-08-11,2018-08-13,First Class,Sylvia Foulston,Corporate,Bedford,Texas,76021,Central,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",29.664
CA-2018-139311,2018-08-11,2018-08-13,First Class,Sylvia Foulston,Corporate,Bedford,Texas,76021,Central,Office Supplies,Art,BIC Brite Liner Grip Highlighters,9.184
CA-2018-139311,2018-08-11,2018-08-13,First Class,Sylvia Foulston,Corporate,Bedford,Texas,76021,Central,Technology,Phones,Pyle PMP37LED,153.584
CA-2018-139311,2018-08-11,2018-08-13,First Class,Sylvia Foulston,Corporate,Bedford,Texas,76021,Central,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.864
CA-2018-124296,2018-12-24,2018-12-28,Standard Class,Christine Sundaresam,Consumer,Lafayette,Louisiana,70506,South,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,479.97
CA-2018-124296,2018-12-24,2018-12-28,Standard Class,Christine Sundaresam,Consumer,Lafayette,Louisiana,70506,South,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",232.88
CA-2017-169957,2017-09-26,2017-09-30,Standard Class,Steve Nguyen,Home Office,Covington,Washington,98042,West,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,236.88
CA-2017-169957,2017-09-26,2017-09-30,Standard Class,Steve Nguyen,Home Office,Covington,Washington,98042,West,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),29.9
CA-2017-169957,2017-09-26,2017-09-30,Standard Class,Steve Nguyen,Home Office,Covington,Washington,98042,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,100.0
US-2017-108777,2017-12-12,2017-12-12,Same Day,Jim Mitchum,Corporate,Lorain,Ohio,44052,East,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,18.693
US-2017-108777,2017-12-12,2017-12-12,Same Day,Jim Mitchum,Corporate,Lorain,Ohio,44052,East,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,383.952
CA-2016-148859,2016-12-28,2017-01-01,Standard Class,Fred Harton,Consumer,Chicago,Illinois,60623,Central,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",24.816
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,94110,West,Furniture,Furnishings,Stacking Trays by OIC,24.9
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,94110,West,Office Supplies,Paper,Xerox 1981,21.12
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,94110,West,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,94110,West,Office Supplies,Binders,Avery Hanging File Binders,14.352
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,94110,West,Technology,Phones,Mophie Juice Pack Helium for iPhone,191.976
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,94110,West,Office Supplies,Labels,Avery 477,274.77
CA-2015-110786,2015-12-29,2016-01-02,Standard Class,Anthony Johnson,Corporate,San Francisco,California,94110,West,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",70.56
CA-2016-137750,2016-06-25,2016-06-30,Standard Class,Jill Fjeld,Consumer,San Francisco,California,94110,West,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,204.85
CA-2016-136378,2016-04-02,2016-04-07,Standard Class,Cari Sayre,Corporate,Houston,Texas,77070,Central,Office Supplies,Binders,Aluminum Screw Posts,9.156
CA-2018-100356,2018-10-21,2018-10-25,Standard Class,Susan Pistek,Consumer,Chicago,Illinois,60653,Central,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.992
US-2016-166520,2016-07-16,2016-07-19,First Class,Katrina Edelman,Corporate,New York City,New York,10035,East,Office Supplies,Paper,Petty Cash Envelope,80.88
US-2016-166520,2016-07-16,2016-07-19,First Class,Katrina Edelman,Corporate,New York City,New York,10035,East,Technology,Accessories,Kensington Orbit Wireless Mobile Trackball for PC and Mac,599.9
CA-2018-136350,2018-06-24,2018-06-26,Second Class,George Ashbrook,Consumer,New York City,New York,10011,East,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",276.69
CA-2018-136350,2018-06-24,2018-06-26,Second Class,George Ashbrook,Consumer,New York City,New York,10011,East,Furniture,Chairs,Global Deluxe Office Fabric Chairs,172.764
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Art,Nontoxic Chalk,4.224
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",409.272
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,20.928
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632
CA-2015-122931,2015-09-29,2015-10-03,Standard Class,Suzanne McNair,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Tables,Hon 4060 Series Tables,67.176
CA-2015-163034,2015-11-24,2015-11-28,Standard Class,Darren Koutras,Consumer,Chicago,Illinois,60610,Central,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,646.2
CA-2016-124058,2016-11-20,2016-11-24,Standard Class,Lena Creighton,Consumer,Oakland,California,94601,West,Technology,Phones,Gear Head AU3700S Headset,72.744
CA-2016-124058,2016-11-20,2016-11-24,Standard Class,Lena Creighton,Consumer,Oakland,California,94601,West,Furniture,Chairs,Safco Contoured Stacking Chairs,572.16
CA-2017-129196,2017-11-01,2017-11-07,Standard Class,Xylona Preis,Consumer,Chicago,Illinois,60610,Central,Technology,Accessories,Maxell 4.7GB DVD-R,68.112
US-2016-138716,2016-09-17,2016-09-20,First Class,Cari Sayre,Corporate,Seattle,Washington,98105,West,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",25.032
US-2017-122182,2017-03-10,2017-03-14,Standard Class,Bryan Davis,Consumer,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992
US-2015-130358,2015-06-23,2015-06-26,First Class,Denise Leinenbach,Consumer,Concord,North Carolina,28027,South,Office Supplies,Art,Prang Drawing Pencil Set,20.016
US-2015-130358,2015-06-23,2015-06-26,First Class,Denise Leinenbach,Consumer,Concord,North Carolina,28027,South,Office Supplies,Supplies,Acme Kleen Earth Office Shears,3.104
CA-2015-102673,2015-11-01,2015-11-05,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Fasteners,Staples,7.52
CA-2015-102673,2015-11-01,2015-11-05,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Art,Newell 320,10.272
CA-2015-102673,2015-11-01,2015-11-05,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,28205,South,Office Supplies,Labels,Avery 513,47.808
CA-2015-102673,2015-11-01,2015-11-05,Standard Class,Ken Heidel,Corporate,Charlotte,North Carolina,28205,South,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,978.84
CA-2017-145303,2017-08-28,2017-08-31,First Class,Tom Prescott,Consumer,Dallas,Texas,75081,Central,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",13.14
CA-2017-145303,2017-08-28,2017-08-31,First Class,Tom Prescott,Consumer,Dallas,Texas,75081,Central,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,10.024
CA-2017-145303,2017-08-28,2017-08-31,First Class,Tom Prescott,Consumer,Dallas,Texas,75081,Central,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",156.3728
CA-2016-156104,2016-12-06,2016-12-08,Second Class,Nora Pelletier,Home Office,Indianapolis,Indiana,46203,Central,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98
US-2016-164308,2016-09-24,2016-09-27,First Class,Steve Carroll,Home Office,Broken Arrow,Oklahoma,74012,Central,Technology,Phones,AT&T 1080 Phone,821.94
CA-2018-108112,2018-11-15,2018-11-20,Standard Class,Dana Kaydos,Consumer,Miramar,Florida,33023,South,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220.064
CA-2018-108112,2018-11-15,2018-11-20,Standard Class,Dana Kaydos,Consumer,Miramar,Florida,33023,South,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339.136
CA-2016-100685,2016-12-19,2016-12-21,Second Class,Suzanne McNair,Corporate,Omaha,Nebraska,68104,Central,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,7.04
CA-2016-100685,2016-12-19,2016-12-21,Second Class,Suzanne McNair,Corporate,Omaha,Nebraska,68104,Central,Office Supplies,Fasteners,Bagged Rubber Bands,5.04
CA-2016-100685,2016-12-19,2016-12-21,Second Class,Suzanne McNair,Corporate,Omaha,Nebraska,68104,Central,Office Supplies,Paper,White Computer Printout Paper by Universal,116.28
CA-2016-165414,2016-12-21,2016-12-24,First Class,Lynn Smith,Consumer,Jacksonville,North Carolina,28540,South,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.976
CA-2017-140417,2017-09-25,2017-09-29,Standard Class,Katrina Edelman,Corporate,Tigard,Oregon,97224,West,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",60.048
CA-2017-140417,2017-09-25,2017-09-29,Standard Class,Katrina Edelman,Corporate,Tigard,Oregon,97224,West,Office Supplies,Binders,GBC Poly Designer Binding Covers,5.022
US-2018-151316,2018-06-24,2018-06-30,Standard Class,Matthew Clasen,Corporate,Decatur,Illinois,62521,Central,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,182.994
US-2018-151316,2018-06-24,2018-06-30,Standard Class,Matthew Clasen,Corporate,Decatur,Illinois,62521,Central,Office Supplies,Paper,Xerox 1971,10.272
CA-2018-163692,2018-09-07,2018-09-09,First Class,Dean percer,Home Office,Phoenix,Arizona,85023,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,7.857
CA-2017-111913,2017-08-04,2017-08-06,Second Class,Linda Cazamias,Corporate,Sacramento,California,95823,West,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384
CA-2017-111913,2017-08-04,2017-08-06,Second Class,Linda Cazamias,Corporate,Sacramento,California,95823,West,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,20.952
CA-2017-111913,2017-08-04,2017-08-06,Second Class,Linda Cazamias,Corporate,Sacramento,California,95823,West,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",11.784
US-2015-156559,2015-08-19,2015-08-26,Standard Class,Lena Hernandez,Consumer,Jonesboro,Arkansas,72401,South,Furniture,Bookcases,"Hon Metal Bookcases, Gray",638.82
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,Thomas Boland,Corporate,New York City,New York,10035,East,Office Supplies,Labels,Avery 473,20.7
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,Thomas Boland,Corporate,New York City,New York,10035,East,Office Supplies,Supplies,Acme Value Line Scissors,10.95
CA-2017-161473,2017-04-01,2017-04-05,Standard Class,Thomas Boland,Corporate,New York City,New York,10035,East,Office Supplies,Binders,Avery Hanging File Binders,14.352
CA-2018-166576,2018-05-16,2018-05-18,First Class,John Murray,Consumer,Akron,Ohio,44312,East,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221.024
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,41042,South,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080.0
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,41042,South,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,79.96
CA-2016-102491,2016-08-24,2016-08-28,Standard Class,Katrina Willman,Consumer,Florence,Kentucky,41042,South,Technology,Phones,LG G3,587.97
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407,Central,Office Supplies,Paper,Xerox 217,32.4
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407,Central,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,404.9
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,9449.95
CA-2015-116904,2015-09-23,2015-09-28,Standard Class,Sanjit Chand,Consumer,Minneapolis,Minnesota,55407,Central,Office Supplies,Binders,GBC Instant Report Kit,12.94
US-2018-102288,2018-06-19,2018-06-23,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,77095,Central,Office Supplies,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",2.264
US-2018-102288,2018-06-19,2018-06-23,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,77095,Central,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.444
US-2018-102288,2018-06-19,2018-06-23,Standard Class,Zuschuss Carroll,Consumer,Houston,Texas,77095,Central,Office Supplies,Paper,Xerox 1982,146.176
CA-2018-137456,2018-12-21,2018-12-21,Same Day,Rick Bensley,Home Office,Fremont,Nebraska,68025,Central,Furniture,Furnishings,Staple-based wall hangings,15.92
US-2018-155999,2018-08-07,2018-08-13,Standard Class,Jay Kimmel,Consumer,San Diego,California,92105,West,Technology,Phones,GE DSL Phone Line Filter,159.96
US-2018-155999,2018-08-07,2018-08-13,Standard Class,Jay Kimmel,Consumer,San Diego,California,92105,West,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,13.76
US-2017-148334,2017-08-22,2017-08-26,Standard Class,Dorothy Dickinson,Consumer,Houston,Texas,77041,Central,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",4.312
CA-2016-105599,2016-09-07,2016-09-07,Same Day,Marc Crier,Consumer,New York City,New York,10011,East,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,13.96
CA-2016-105599,2016-09-07,2016-09-07,Same Day,Marc Crier,Consumer,New York City,New York,10011,East,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,27.414
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,48227,Central,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",73.98
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,48227,Central,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,160.98
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,48227,Central,Office Supplies,Paper,Xerox 1978,17.34
CA-2016-153717,2016-12-25,2017-01-01,Standard Class,Dionis Lloyd,Corporate,Detroit,Michigan,48227,Central,Office Supplies,Art,Newell 351,3.28
CA-2016-116687,2016-05-02,2016-05-07,Standard Class,Noah Childs,Corporate,Houston,Texas,77095,Central,Office Supplies,Labels,Avery 501,8.856
CA-2016-116687,2016-05-02,2016-05-07,Standard Class,Noah Childs,Corporate,Houston,Texas,77095,Central,Technology,Phones,Samsung Rugby III,158.376
CA-2017-163573,2017-11-24,2017-11-27,First Class,Amy Cox,Consumer,Seattle,Washington,98105,West,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,1219.96
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,Toby Swindell,Consumer,Los Angeles,California,90036,West,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,3.168
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,Toby Swindell,Consumer,Los Angeles,California,90036,West,Office Supplies,Paper,Xerox 225,19.44
CA-2016-153416,2016-11-24,2016-11-29,Standard Class,Toby Swindell,Consumer,Los Angeles,California,90036,West,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,454.86
